YearMonth,Company,Brands,shop,shipping_country,has_coupon,campaign_type_clean,orders,net_revenue_gbp,order_total_gbp,refund_gbp,avg_discount_rate,aov_gbp,refund_rate
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime CA,CA,True,No coupon,38,3251.4700000000003,3346.2400000000002,94.77,0.0,85.56500000000001,0.02832133977240126
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime DE,DE,False,No coupon,2,191.67289719626166,205.09,0.0,0.0,95.83644859813083,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime ES,ES,False,No coupon,79,6040.172727272727,6902.44,258.25,0.0,76.4578826237054,0.037414305665822524
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime ES,ES,True,No coupon,1,126.72727272727272,139.4,0.0,0.0,126.72727272727272,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime ES,PT,False,No coupon,2,251.479674796748,309.32,0.0,0.0,125.739837398374,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime ES,US,False,No coupon,7,630.05247956751,685.85,0.0,0.0,90.00749708107286,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime FR,CA,False,No coupon,5,363.61,363.61,0.0,0.0,72.72200000000001,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime FR,FR,False,No coupon,2,293.7630331753555,309.92,0.0,0.0,146.88151658767774,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime IT,IT,False,No coupon,42,3006.1545454545453,3358.79,52.02,0.0,71.57510822510822,0.015487720280219962
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime IT,IT,True,No coupon,1,83.92727272727271,92.32,0.0,0.0,83.92727272727271,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime UK,AE,True,NEW YEAR,1,140.23,140.23,0.0,0.15,140.23,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime UK,GB,False,No coupon,165,11751.224999999999,14577.14,475.66999999999996,0.0,71.21954545454544,0.032631229445556534
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime UK,GB,True,NEW YEAR,50,4681.283333333333,5711.03,93.49,0.15,93.62566666666666,0.01637007685128602
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime UK,GB,True,No coupon,79,6421.05,8068.26,363.0,0.0,81.27911392405063,0.044991113325549746
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime UK,IE,False,No coupon,6,513.1102362204724,651.65,0.0,0.0,85.51837270341207,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime UK,IE,True,NEW YEAR,3,224.34645669291336,284.92,0.0,0.15,74.78215223097112,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime UK,IE,True,No coupon,1,77.95275590551181,99.0,0.0,0.0,77.95275590551181,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime UK,MY,True,NEW YEAR,1,140.24,140.24,0.0,0.15,140.24,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime UK,RO,True,No coupon,1,84.92436974789916,101.06,0.0,0.0,84.92436974789916,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime USA,AE,False,No coupon,7,781.7099999999999,781.7099999999999,0.0,0.0,111.67285714285713,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime USA,AE,True,NEW YEAR,2,236.6,236.6,0.0,0.15,118.3,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime USA,AE,True,No coupon,2,156.6,156.6,0.0,0.0,78.3,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime USA,HK,False,No coupon,3,457.39,457.39,0.0,0.0,152.46333333333334,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime USA,HK,True,NEW YEAR,1,139.43,139.43,0.0,0.15,139.43,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime USA,MY,False,No coupon,3,386.14,386.14,0.0,0.0,128.71333333333334,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime USA,MY,True,NEW YEAR,2,410.01,410.01,0.0,0.15,205.005,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime USA,MY,True,No coupon,1,9.430000000000009,101.53,92.1,0.0,9.430000000000009,0.9071210479661184
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime USA,PH,False,No coupon,1,243.95,243.95,0.0,0.0,243.95,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime USA,TH,True,NEW YEAR,1,96.36,96.36,0.0,0.15,96.36,0.0
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime USA,US,False,No coupon,1292,108617.72120594728,117932.31,824.8199999999999,0.0,84.06944365785394,0.006994012073536082
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime USA,US,True,NEW YEAR,559,58035.435741363624,62904.51,173.62,0.15,103.820099716214,0.002760056472898366
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime USA,US,True,No coupon,435,43778.360466387356,47903.92,784.45,0.0,100.63990911813185,0.016375486599009018
2024-01,Wolfson Brands (UK),TestoPrime,TestoPrime USA,ZA,True,No coupon,2,101.2,273.22,172.02,0.0,50.6,0.6296025181172681
2024-01,Wolfson Brands (UK),Uchews,Uchews USA,US,False,No coupon,1,41.48729792147805,44.91,0.0,0.0,41.48729792147805,0.0
2024-01,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen CA,CA,True,No coupon,1,30.49,30.49,0.0,0.0,30.49,0.0
2024-01,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen EU,ES,True,No coupon,1,62.6,68.86,0.0,0.0,62.6,0.0
2024-01,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen EU,IT,False,No coupon,1,38.9,42.79,0.0,0.0,38.9,0.0
2024-01,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen EU,IT,True,No coupon,1,31.109090909090902,34.22,0.0,0.0,31.109090909090902,0.0
2024-01,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen UK,GB,False,No coupon,1,33.325,39.99,0.0,0.0,33.325,0.0
2024-01,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen UK,GB,True,No coupon,3,159.97500000000002,191.97,0.0,0.0,53.32500000000001,0.0
2024-01,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen UK,US,False,No coupon,1,35.96223021582734,39.99,0.0,0.0,35.96223021582734,0.0
2024-01,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen US,AE,True,No coupon,1,62.94,62.94,0.0,0.0,62.94,0.0
2024-01,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen US,CA,False,No coupon,1,78.9,78.9,0.0,0.0,78.9,0.0
2024-01,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen US,CA,True,No coupon,1,31.49,31.49,0.0,0.0,31.49,0.0
2024-01,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen US,US,False,No coupon,8,475.27608807020135,511.59,0.0,0.0,59.40951100877517,0.0
2024-01,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen US,US,True,No coupon,9,405.3897788646705,440.79,0.0,0.0,45.04330876274117,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology AU,AU,False,No coupon,35,2657.8363636363633,3179.96,256.34,0.0,75.9381818181818,0.08061107686889142
2024-01,Wolfson Brands (UK),YourBiology,YourBiology CA,CA,False,No coupon,17,1458.46,1458.46,0.0,0.0,85.79176470588236,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology CA,CA,True,No coupon,11,886.4,1013.53,127.13,0.0,80.58181818181818,0.12543289295827453
2024-01,Wolfson Brands (UK),YourBiology,YourBiology EU,CA,False,No coupon,2,223.78,223.78,0.0,0.0,111.89,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology EU,ES,False,No coupon,31,2584.863636363636,3011.1600000000003,167.81,0.0,83.38269794721407,0.055729353471751744
2024-01,Wolfson Brands (UK),YourBiology,YourBiology EU,IT,False,No coupon,1,50.42727272727272,55.47,0.0,0.0,50.42727272727272,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology EU,PR,False,No coupon,1,83.77,83.77,0.0,0.0,83.77,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology EU,PT,False,No coupon,1,91.6341463414634,112.71,0.0,0.0,91.6341463414634,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology EU,RO,False,No coupon,1,94.04201680672269,111.91,0.0,0.0,94.04201680672269,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology EU,US,False,No coupon,1,50.56947608200456,55.5,0.0,0.0,50.56947608200456,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology UK,GB,False,No coupon,24,1270.6000000000001,1524.72,0.0,0.0,52.94166666666667,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology UK,GB,True,No coupon,8,470.73333333333335,654.86,89.98,0.0,58.84166666666667,0.13740341447026846
2024-01,Wolfson Brands (UK),YourBiology,YourBiology US,AE,False,No coupon,2,152.71,152.71,0.0,0.0,76.355,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology US,AU,False,No coupon,6,511.7363636363636,562.91,0.0,0.0,85.28939393939393,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology US,AU,True,No coupon,3,334.5545454545454,368.01,0.0,0.0,111.5181818181818,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology US,CA,False,No coupon,5,454.43,454.43,0.0,0.0,90.886,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology US,CA,True,NEW YEAR,2,216.70999999999998,216.70999999999998,0.0,0.15,108.35499999999999,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology US,CA,True,No coupon,1,92.11,92.11,0.0,0.0,92.11,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology US,ES,True,No coupon,2,162.67272727272726,178.94,0.0,0.0,81.33636363636363,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology US,GB,False,No coupon,3,111.70000000000002,134.04000000000002,0.0,0.0,37.23333333333334,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology US,GB,True,No coupon,1,64.25,77.1,0.0,0.0,64.25,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology US,HK,True,NEW YEAR,1,86.8,86.8,0.0,0.15,86.8,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology US,MY,True,No coupon,1,92.01,92.01,0.0,0.0,92.01,0.0
2024-01,Wolfson Brands (UK),YourBiology,YourBiology US,US,False,No coupon,307,22923.001622057487,25400.3,665.58,0.0,74.66775772657162,0.02620362751621044
2024-01,Wolfson Brands (UK),YourBiology,YourBiology US,US,True,NEW YEAR,74,7648.998262410917,8349.26,86.69,0.15,103.3648413839313,0.01038295609431255
2024-01,Wolfson Brands (UK),YourBiology,YourBiology US,US,True,No coupon,138,10137.160233703627,11302.45,367.54,0.0,73.45768285292483,0.0325186132210273
2024-01,Wolfson Brands (UK),YourBiology,YourBiology US,US,True,REORDER REMINDER,9,599.7528214954779,651.5,0.0,0.15,66.63920238838642,0.0
2024-02,Muscle & Health,Muscle & Health,Muscle & Health Shop,GB,False,No coupon,2,13.341666666666669,16.009999999999998,0.0,0.0,6.670833333333334,0.0
2024-02,Muscle & Health,Muscle & Health,Muscle & Health Shop,US,False,No coupon,4,21.240114717216525,22.96,0.0,0.0,5.310028679304131,0.0
2024-02,Smart Protein Ltd,Smart Protein UK,Smart Protein UK,GB,False,No coupon,119,3394.9166666666665,4073.9,0.0,0.0,28.528711484593835,0.0
2024-02,Smart Protein Ltd,Smart Protein UK,Smart Protein UK,GB,True,LEAP YEAR,8,263.9166666666667,316.7,0.0,0.29,32.989583333333336,0.0
2024-02,Smart Protein Ltd,Smart Protein UK,Smart Protein UK,GB,True,No coupon,57,1605.4333333333334,1987.69,61.17,0.0,28.165497076023392,0.030774416533765326
2024-02,Smart Protein Ltd,Smart Protein UK,Smart Protein UK,US,True,LEAP YEAR,1,94.67738231917336,103.08,0.0,0.29,94.67738231917336,0.0
2024-02,Supplement Shippers LLC,SupplementShippers,SupplementShippers,US,False,No coupon,60,6078.514925888816,6516.11,0.0,0.0,101.30858209814693,0.0
2024-02,Supplement Shippers LLC,SupplementShippers,SupplementShippers,US,True,No coupon,138,14802.29982195771,16068.55,111.02,0.0,107.26304218809935,0.006909148616396626
2024-02,Wolfson Brands (UK),AirSnore,AirSnore AU,AU,False,No coupon,29,780.2272727272726,965.51,107.25999999999999,0.0,26.90438871473354,0.11109154747232032
2024-02,Wolfson Brands (UK),AirSnore,AirSnore CA,CA,False,No coupon,28,876.9,997.76,120.86,0.0,31.317857142857143,0.12113133418858242
2024-02,Wolfson Brands (UK),AirSnore,AirSnore EUR,ES,False,No coupon,1,34.74545454545454,38.22,0.0,0.0,34.74545454545454,0.0
2024-02,Wolfson Brands (UK),AirSnore,AirSnore UK,GB,False,No coupon,6,149.74999999999997,179.7,0.0,0.0,24.95833333333333,0.0
2024-02,Wolfson Brands (UK),AirSnore,AirSnore USA,AU,False,No coupon,3,137.15454545454546,150.87,0.0,0.0,45.71818181818182,0.0
2024-02,Wolfson Brands (UK),AirSnore,AirSnore USA,CA,False,No coupon,2,79.25,79.25,0.0,0.0,39.625,0.0
2024-02,Wolfson Brands (UK),AirSnore,AirSnore USA,IN,False,No coupon,1,39.63,39.63,0.0,0.0,39.63,0.0
2024-02,Wolfson Brands (UK),AirSnore,AirSnore USA,TH,False,No coupon,1,39.51,39.51,0.0,0.0,39.51,0.0
2024-02,Wolfson Brands (UK),AirSnore,AirSnore USA,US,False,No coupon,76,2765.498763325991,3416.2,466.62,0.0,36.38814162271041,0.13659036356185236
2024-02,Wolfson Brands (UK),BattleReadyFuel,BattleReadyFuel Shopify,GB,False,No coupon,3,107.46666666666667,128.96,0.0,0.0,35.82222222222222,0.0
2024-02,Wolfson Brands (UK),Biotics 8,Biotics 8 AU,AU,False,No coupon,24,1774.981818181818,2045.5,93.02,0.0,73.95757575757575,0.04547543387924713
2024-02,Wolfson Brands (UK),Biotics 8,Biotics 8 CA,CA,False,No coupon,6,616.15,616.15,0.0,0.0,102.69166666666666,0.0
2024-02,Wolfson Brands (UK),Biotics 8,Biotics 8 EUR,ES,False,No coupon,9,558.6818181818181,768.17,153.62,0.0,62.07575757575757,0.19998177486754234
2024-02,Wolfson Brands (UK),Biotics 8,Biotics 8 EUR,IT,False,No coupon,1,93.13636363636364,102.45,0.0,0.0,93.13636363636364,0.0
2024-02,Wolfson Brands (UK),Biotics 8,Biotics 8 UK,AE,False,No coupon,1,109.99,109.99,0.0,0.0,109.99,0.0
2024-02,Wolfson Brands (UK),Biotics 8,Biotics 8 UK,GB,False,No coupon,4,412.4666666666667,494.96000000000004,0.0,0.0,103.11666666666667,0.0
2024-02,Wolfson Brands (UK),Biotics 8,Biotics 8 UK,IN,False,No coupon,1,109.99,109.99,0.0,0.0,109.99,0.0
2024-02,Wolfson Brands (UK),Biotics 8,Biotics 8 UK,PT,False,No coupon,1,89.42276422764228,109.99,0.0,0.0,89.42276422764228,0.0
2024-02,Wolfson Brands (UK),Biotics 8,Biotics 8 UK,US,False,No coupon,1,100.21867881548977,109.99,0.0,0.0,100.21867881548977,0.0
2024-02,Wolfson Brands (UK),Biotics 8,Biotics 8 US,AE,False,No coupon,1,0.0,51.56,51.56,0.0,0.0,1.0
2024-02,Wolfson Brands (UK),Biotics 8,Biotics 8 US,HK,False,No coupon,1,103.43,103.43,0.0,0.0,103.43,0.0
2024-02,Wolfson Brands (UK),Biotics 8,Biotics 8 US,IN,False,No coupon,2,205.5,205.5,0.0,0.0,102.75,0.0
2024-02,Wolfson Brands (UK),Biotics 8,Biotics 8 US,US,False,No coupon,128,11230.678400804196,12244.9,102.9,0.0,87.73967500628278,0.0084034985994169
2024-02,Wolfson Brands (UK),Biotics 8,Biotics 8 US,US,True,VALENTINE'S DAY,25,2191.8011837372,2353.25,0.0,0.2,87.672047349488,0.0
2024-02,Wolfson Brands (UK),Capsiplex,Capsiplex AU,AU,False,No coupon,16,1050.1363636363635,1237.1000000000001,81.95,0.0,65.63352272727272,0.06624363430603832
2024-02,Wolfson Brands (UK),Capsiplex,Capsiplex CA,CA,False,No coupon,12,1078.7,1078.7,0.0,0.0,89.89166666666667,0.0
2024-02,Wolfson Brands (UK),Capsiplex,Capsiplex EU,ES,False,No coupon,5,419.4090909090909,461.35,0.0,0.0,83.88181818181818,0.0
2024-02,Wolfson Brands (UK),Capsiplex,Capsiplex EU,IE,False,No coupon,1,40.16535433070866,51.01,0.0,0.0,40.16535433070866,0.0
2024-02,Wolfson Brands (UK),Capsiplex,Capsiplex UK,GB,False,No coupon,31,1999.6000000000001,2399.52,0.0,0.0,64.50322580645162,0.0
2024-02,Wolfson Brands (UK),Capsiplex,Capsiplex US,AE,False,No coupon,1,102.62,102.62,0.0,0.0,102.62,0.0
2024-02,Wolfson Brands (UK),Capsiplex,Capsiplex US,HK,False,No coupon,1,153.94,153.94,0.0,0.0,153.94,0.0
2024-02,Wolfson Brands (UK),Capsiplex,Capsiplex US,IN,False,No coupon,1,102.98,102.98,0.0,0.0,102.98,0.0
2024-02,Wolfson Brands (UK),Capsiplex,Capsiplex US,US,False,No coupon,150,11838.120262462438,13092.78,308.68,0.0,78.92080174974959,0.023576352768472395
2024-02,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition AU,AU,False,No coupon,38,1481.5272727272727,1629.68,0.0,0.0,38.98755980861244,0.0
2024-02,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition AU,AU,True,No coupon,1,29.33636363636364,32.27,0.0,0.0,29.33636363636364,0.0
2024-02,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition CA,CA,False,No coupon,30,1977.81,1977.81,0.0,0.0,65.92699999999999,0.0
2024-02,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition EU,DE,False,No coupon,1,33.51401869158878,35.86,0.0,0.0,33.51401869158878,0.0
2024-02,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition EU,ES,False,No coupon,44,1865.3727272727272,2051.91,0.0,0.0,42.3948347107438,0.0
2024-02,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition EU,IE,False,No coupon,2,101.53543307086613,128.95,0.0,0.0,50.76771653543307,0.0
2024-02,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition EU,PT,True,No coupon,1,44.45528455284553,54.68,0.0,0.0,44.45528455284553,0.0
2024-02,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition UK,GB,False,No coupon,118,4738.366666666667,5867.2,181.16,0.0,40.15564971751412,0.03087673847832015
2024-02,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition UK,GB,True,No coupon,29,1477.6583333333333,1825.1299999999999,51.94,0.0,50.95373563218391,0.028458246809816286
2024-02,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition UK,GB,True,VALENTINE'S DAY,4,228.45,274.14,0.0,0.25,57.1125,0.0
2024-02,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition US,PR,False,No coupon,1,57.09,57.09,0.0,0.0,57.09,0.0
2024-02,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition US,US,False,No coupon,558,27060.5006379435,29397.54,202.04,0.0,48.495520856529566,0.006872683904843738
2024-02,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition US,US,True,No coupon,66,4190.770865673831,4650.11,95.03,0.0,63.49652826778532,0.020436075705735995
2024-02,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition US,US,True,VALENTINE'S DAY,20,1134.5222661256537,1226.25,0.0,0.25,56.726113306282684,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk AUS,AU,False,No coupon,6,526.8727272727273,579.56,0.0,0.0,87.81212121212121,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk AUS,AU,True,NEW YEAR,2,127.98181818181817,140.78,0.0,0.2,63.990909090909085,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk AUS,AU,True,No coupon,402,36378.90909090909,40192.82,176.02,0.0,90.4947987336047,0.004379389154580346
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk AUS,NZ,True,No coupon,4,411.36,411.36,0.0,0.0,102.84,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk CA,CA,False,No coupon,4,569.31,569.31,0.0,0.0,142.3275,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk CA,CA,True,No coupon,233,24760.74,25143.92,383.18,0.0,106.2692703862661,0.015239469422428962
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk DE,CH,True,No coupon,1,357.12,357.12,0.0,0.0,357.12,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk DE,DE,True,No coupon,2,207.73831775700936,222.28000000000003,0.0,0.0,103.86915887850468,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk ES,ES,True,No coupon,76,5388.436363636363,5927.28,0.0,0.0,70.90047846889952,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk ES,US,True,No coupon,2,276.8790590257264,298.0,0.0,0.0,138.4395295128632,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk FR,CA,True,No coupon,7,626.37,626.37,0.0,0.0,89.48142857142857,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk FR,FR,True,No coupon,2,149.85781990521326,158.1,0.0,0.0,74.92890995260663,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk GR,GR,True,No coupon,1,40.99,40.99,0.0,0.0,40.99,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk IT,IT,True,No coupon,17,1282.8,1411.08,0.0,0.0,75.45882352941176,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk PT,PT,True,No coupon,7,364.5528455284553,489.21999999999997,40.82,0.0,52.07897793263647,0.0834389436245452
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,GB,False,No coupon,13,874.7916666666667,1049.75,0.0,0.0,67.29166666666667,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,GB,True,LEAP YEAR,2,59.16666666666667,71.0,0.0,0.29,29.583333333333336,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,GB,True,NEW YEAR,1,33.333333333333336,40.0,0.0,0.2,33.333333333333336,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,GB,True,No coupon,553,39793.558333333334,50159.590000000004,2407.32,0.0,71.95941832429175,0.047993215255547346
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,GB,True,VALENTINE'S DAY,2,133.33333333333334,160.0,0.0,0.2,66.66666666666667,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,IE,True,No coupon,14,1315.6377952755904,1670.8600000000001,0.0,0.0,93.97412823397075,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,IE,True,VALENTINE'S DAY,1,62.99212598425197,80.0,0.0,0.2,62.99212598425197,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,IM,True,No coupon,1,119.99,119.99,0.0,0.0,119.99,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,KE,True,No coupon,1,40.0,40.0,0.0,0.0,40.0,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,MY,True,No coupon,2,256.98,256.98,0.0,0.0,128.49,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,RO,True,No coupon,2,315.97478991596637,376.01,0.0,0.0,157.98739495798318,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,AE,True,No coupon,6,664.09,664.09,0.0,0.0,110.68166666666667,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,HK,True,No coupon,1,146.56,146.56,0.0,0.0,146.56,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,JP,True,No coupon,3,180.65,180.65,0.0,0.0,60.21666666666667,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,KR,True,No coupon,1,102.92,102.92,0.0,0.0,102.92,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,KW,True,No coupon,3,441.15,441.15,0.0,0.0,147.04999999999998,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,MY,True,No coupon,1,342.74,342.74,0.0,0.0,342.74,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,NZ,True,No coupon,19,2404.44,2404.44,0.0,0.0,126.54947368421053,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,PH,True,No coupon,1,41.27,41.27,0.0,0.0,41.27,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,RO,True,No coupon,5,276.38655462184875,328.9,0.0,0.0,55.27731092436975,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,SG,True,No coupon,1,82.03,82.03,0.0,0.0,82.03,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,US,False,No coupon,20,1657.4204787529984,1856.41,76.6,0.0,82.87102393764992,0.04126243663845809
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,US,True,LEAP YEAR,5,168.5755196728089,182.25,0.0,0.29,33.71510393456178,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,US,True,NEW YEAR,1,36.93345323741007,41.07,0.0,0.2,36.93345323741007,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,US,True,No coupon,3240,340514.7765447066,373539.71,7008.85,0.00015432098765432098,105.09715325453908,0.018763333087130147
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,US,True,VALENTINE'S DAY,4,306.95789390932646,329.48,0.0,0.2,76.73947347733161,0.0
2024-02,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,ZA,True,No coupon,1,0.0,103.2,103.2,0.0,0.0,1.0
2024-02,Wolfson Brands (UK),DBalMax,D-Bal Max AU,AU,False,No coupon,5,246.5363636363636,271.19,0.0,0.0,49.30727272727272,0.0
2024-02,Wolfson Brands (UK),DBalMax,D-Bal Max AU,AU,True,No coupon,25,1873.2181818181816,2060.54,0.0,0.0,74.92872727272726,0.0
2024-02,Wolfson Brands (UK),DBalMax,D-Bal Max AU,AU,True,VALENTINE'S DAY,3,221.75454545454545,243.93,0.0,0.25,73.91818181818182,0.0
2024-02,Wolfson Brands (UK),DBalMax,D-Bal Max CA,CA,False,No coupon,5,316.85,316.85,0.0,0.0,63.370000000000005,0.0
2024-02,Wolfson Brands (UK),DBalMax,D-Bal Max CA,CA,True,No coupon,20,1515.45,1557.8899999999999,42.44,0.0125,75.77250000000001,0.02724197472222044
2024-02,Wolfson Brands (UK),DBalMax,D-Bal Max CA,CA,True,VALENTINE'S DAY,4,357.53,357.53,0.0,0.25,89.3825,0.0
2024-02,Wolfson Brands (UK),DBalMax,D-Bal Max ES,ES,True,No coupon,1,43.5,47.85,0.0,0.0,43.5,0.0
2024-02,Wolfson Brands (UK),DBalMax,D-Bal Max IT,IT,True,No coupon,1,87.1,95.81,0.0,0.0,87.1,0.0
2024-02,Wolfson Brands (UK),DBalMax,D-Bal Max UK,GB,True,No coupon,40,2762.4583333333335,3314.95,0.0,0.0,69.06145833333333,0.0
