boss_order_id,order_date,shop,Brands,shipping_country,Order Total (GBP),Refund (GBP),net_revenue_gbp,has_coupon,coupon_code,campaign_type_clean
2517892,2023-03-24,CrazyBulk USA,CrazyBulk,US,454.43,0.0,454.43,True,",FREE PRODUCT",No coupon
1929400,2022-03-22,CrazyBulk USA,CrazyBulk,US,454.3265336180866,0.0,454.3265336180866,True,"BUY 2 GET 1 FREE,FREE PRODUCT",No coupon
2220799,2022-10-12,CrazyBulk USA,CrazyBulk,US,454.0640720148266,0.0,420.4296963100246,True,"FREE PRODUCT,SARMS30",No coupon
2217955,2022-10-10,CrazyBulk USA,CrazyBulk,US,454.0464213220369,0.0,413.70972330026143,True,"FREE PRODUCT,SARMS30",No coupon
2959269,2023-10-31,CrazyBulk USA,CrazyBulk,US,453.73,0.0,420.1203703703704,True,",FREE PRODUCT,SALE20",No coupon
2954859,2023-10-28,CrazyBulk USA,CrazyBulk,US,453.67,0.0,394.4956521739131,True,",FREE PRODUCT,TREAT",No coupon
2686167,2023-06-08,CrazyBulk USA,CrazyBulk,US,453.64,0.0,416.66130884041326,True,",FREE PRODUCT,LCBLHOUYYGWMU",No coupon
2936418,2023-10-14,CrazyBulk USA,CrazyBulk,AE,453.58,0.0,453.58,True,FREE PRODUCT,No coupon
2121822,2022-07-29,CrazyBulk USA,CrazyBulk,US,453.45948649549854,0.0,416.4955099843844,True,"BUY 2 GET 1 FREE,FREE PRODUCT,SALE20",No coupon
2923973,2023-10-05,CrazyBulk USA,CrazyBulk,US,453.2,0.0,427.5471698113207,True,FREE PRODUCT,No coupon
2912086,2023-09-28,CrazyBulk USA,CrazyBulk,ZA,453.2,107.12,346.08,True,FREE PRODUCT,No coupon
3110525,2024-03-07,PhenQ UK,Phen Q,GB,452.97,0.0,377.475,True,PQSHAKE,No coupon
2943019,2023-10-19,CrazyBulk USA,CrazyBulk,US,452.96,0.0,393.8782608695652,True,"FREE PRODUCT,VIP TIER GIFT",No coupon
2911255,2023-09-27,CrazyBulk USA,CrazyBulk,US,452.79,0.0,418.28175519630486,True,FREE PRODUCT,No coupon
2438534,2023-02-14,CrazyBulk USA,CrazyBulk,US,452.77,0.0,415.19486474094447,True,FREE PRODUCT,No coupon
2331997,2022-12-21,CrazyBulk USA,CrazyBulk,US,452.5155408205554,0.0,426.9014536042975,True,"FREE PRODUCT,LCBU2MWZOGFNF",No coupon
2497390,2023-03-14,CrazyBulk USA,CrazyBulk,US,452.48,0.0,417.03225806451616,True,FREE PRODUCT,No coupon
2759449,2023-07-13,CrazyBulk USA,CrazyBulk,US,452.43,0.0,452.43,True,"FREE PRODUCT,SALE20",No coupon
2373415,2023-01-11,CrazyBulk USA,CrazyBulk,US,452.33,0.0,417.85681293302537,True,FREE PRODUCT,No coupon
2704324,2023-06-17,CrazyBulk USA,CrazyBulk,US,452.28,0.0,418.7777777777777,True,FREE PRODUCT,No coupon
2068936,2022-06-22,CrazyBulk USA,CrazyBulk,US,452.225162376714,0.0,412.0502618466642,True,"FREE PRODUCT,BUY 2 GET 1 FREE,SALE20",No coupon
2044493,2022-06-03,CrazyBulk USA,CrazyBulk,US,452.225162376714,0.0,452.225162376714,True,",BUY 2 GET 1 FREE,FREE PRODUCT,SALE20",No coupon
2957715,2023-10-31,CrazyBulk USA,CrazyBulk,US,452.1,0.0,415.2468427095292,True,FREE PRODUCT,No coupon
3029966,2023-12-31,CrazyBulk USA,CrazyBulk,US,452.08,0.0,411.9179954441914,True,",FREE PRODUCT,LCBKSPFXQ3D2K",No coupon
3252842,2024-07-31,CrazyBulk USA,CrazyBulk,US,451.74,0.0,451.74,True,",FREE PRODUCT",No coupon
3289983,2024-09-20,CrazyBulk USA,CrazyBulk,US,451.73,0.0,410.89523185795633,True,"FREE PRODUCT,SALE20",No coupon
2941986,2023-10-18,CrazyBulk USA,CrazyBulk,US,451.6,0.0,417.18244803695154,True,"VIP TIER GIFT,FREE PRODUCT",No coupon
2889290,2023-09-15,CrazyBulk USA,CrazyBulk,US,451.53,0.0,416.15668202764977,True,FREE PRODUCT,No coupon
2935764,2023-10-13,CrazyBulk USA,CrazyBulk,US,451.45,0.0,406.7556852993116,True,FREE PRODUCT,No coupon
2924558,2023-10-06,CrazyBulk USA,CrazyBulk,US,451.29,0.0,411.1981776765376,True,FREE PRODUCT,No coupon
2925226,2023-10-06,CrazyBulk USA,CrazyBulk,US,451.29,0.0,416.3960140247278,True,FREE PRODUCT,No coupon
1891519,2022-02-26,CrazyBulk USA,CrazyBulk,US,451.19964780981735,0.0,413.75483522220753,True,"BUY 2 GET 1 FREE,FREE PRODUCT",No coupon
2926507,2023-10-07,CrazyBulk USA,CrazyBulk,US,450.99,0.0,410.92482915717545,True,",FREE PRODUCT,SALE20",No coupon
2925742,2023-10-07,CrazyBulk USA,CrazyBulk,US,450.99,0.0,410.92482915717545,True,",FREE PRODUCT,SALE20",No coupon
2329956,2022-12-20,CrazyBulk USA,CrazyBulk,US,450.8827186075425,0.0,450.8827186075425,True,"FREE PRODUCT,SALE20",No coupon
2210331,2022-10-04,SupplementShippers,SupplementShippers,US,450.657488306416,0.0,425.1485738739774,True,"CC20,CC5",No coupon
1998548,2022-05-02,CrazyBulk USA,CrazyBulk,US,450.5977927651748,0.0,410.5674649341001,True,"BUY 2 GET 1 FREE,FREE PRODUCT,SALE20",No coupon
2927988,2023-10-08,CrazyBulk USA,CrazyBulk,US,450.39,0.0,415.10599078341016,True,"FREE PRODUCT,CALL25",No coupon
2416946,2023-02-03,CrazyBulk USA,CrazyBulk,US,450.31,0.0,415.9907621247113,True,FREE PRODUCT,No coupon
3302684,2024-10-09,CrazyBulk USA,CrazyBulk,US,450.0,0.0,424.5283018867924,True,"FREE PRODUCT,SAVE30",No coupon
3117050,2024-03-13,CrazyBulk UK,CrazyBulk,GB,449.98,149.98,250.0,True,FREE PRODUCT,No coupon
2985301,2023-11-20,CrazyBulk USA,CrazyBulk,US,449.84,0.0,404.5323741007194,True,",FREE PRODUCT,FRIDAY50",No coupon
2710094,2023-06-20,CrazyBulk AUS,CrazyBulk,AU,449.83,0.0,408.9363636363636,True,"FREE PRODUCT,SALE20",No coupon
3033018,2024-01-02,CrazyBulk AUS,CrazyBulk,AU,449.47,0.0,408.6090909090909,True,"FREE PRODUCT,SALE20",No coupon
2907838,2023-09-25,CrazyBulk USA,CrazyBulk,US,449.31,0.0,406.61538461538464,True,FREE PRODUCT,No coupon
2903846,2023-09-23,CrazyBulk USA,CrazyBulk,US,449.28,0.0,409.3667425968109,True,FREE PRODUCT,No coupon
2520013,2023-03-24,CrazyBulk USA,CrazyBulk,US,448.35,0.0,408.5193621867882,True,FREE PRODUCT,No coupon
2398435,2023-01-24,CrazyBulk USA,CrazyBulk,US,448.34,0.0,411.3211009174311,True,FREE PRODUCT,No coupon
2512741,2023-03-21,CrazyBulk USA,CrazyBulk,US,448.08,0.0,408.27334851936223,True,FREE PRODUCT,No coupon
2532677,2023-03-31,CrazyBulk USA,CrazyBulk,US,448.06,0.0,448.06,True,FREE PRODUCT,No coupon
2891502,2023-09-16,CrazyBulk USA,CrazyBulk,US,448.05,0.0,401.8385650224216,True,FREE PRODUCT,No coupon
2387688,2023-01-18,CrazyBulk USA,CrazyBulk,US,448.05,0.0,422.688679245283,True,FREE PRODUCT,No coupon
2160257,2022-08-28,CrazyBulk USA,CrazyBulk,US,448.04101367122377,0.0,411.4242549781669,True,",FREE PRODUCT,SALE20",No coupon
2156223,2022-08-25,CrazyBulk USA,CrazyBulk,NZ,448.0326775591864,0.0,448.0326775591864,True,",FREE PRODUCT,SAVE20",No coupon
2857131,2023-08-31,CrazyBulk UK,CrazyBulk,GB,447.99,0.0,373.3250000000001,True,"FREE PRODUCT,LCBUKKK6TCMFK2L",No coupon
2246833,2022-11-01,CrazyBulk USA,CrazyBulk,US,447.6418864908074,0.0,447.6418864908074,True,"FREE PRODUCT,TREAT",No coupon
2933291,2023-10-11,CrazyBulk USA,CrazyBulk,US,447.52,0.0,447.52,True,FREE PRODUCT,No coupon
3348533,2024-12-12,CrazyBulk USA,CrazyBulk,US,447.25,0.0,414.1203703703703,True,"FREE PRODUCT,SALE20",No coupon
3210744,2024-06-14,CrazyBulk CA,CrazyBulk,CA,447.01,0.0,447.01,True,",FREE PRODUCT,SUN30",No coupon
2100527,2022-07-14,CrazyBulk USA,CrazyBulk,US,446.8112763018929,0.0,417.58063205784384,True,"FREE PRODUCT,BUY 2 GET 1 FREE",No coupon
2111265,2022-07-22,CrazyBulk USA,CrazyBulk,US,446.8112763018929,0.0,421.5200719829178,True,FREE PRODUCT,No coupon
2113701,2022-07-23,CrazyBulk USA,CrazyBulk,US,446.8112763018929,0.0,407.1173360381712,True,"FREE PRODUCT,BUY 2 GET 1 FREE",No coupon
2098642,2022-07-12,CrazyBulk USA,CrazyBulk,US,446.8112763018929,0.0,401.8087017103353,True,"BUY 2 GET 1 FREE,FREE PRODUCT",No coupon
2113636,2022-07-23,CrazyBulk USA,CrazyBulk,US,446.8112763018929,0.0,401.8087017103353,True,"FREE PRODUCT,BUY 2 GET 1 FREE",No coupon
2114235,2022-07-24,CrazyBulk USA,CrazyBulk,US,446.8112763018929,0.0,388.5315446103417,True,"FREE PRODUCT,BUY 2 GET 1 FREE",No coupon
2081441,2022-07-01,CrazyBulk USA,CrazyBulk,US,446.8112763018929,0.0,407.1173360381712,True,"FREE PRODUCT,BUY 2 GET 1 FREE",No coupon
2096716,2022-07-11,CrazyBulk USA,CrazyBulk,US,446.8112763018929,0.0,446.8112763018929,True,FREE PRODUCT,No coupon
2103317,2022-07-15,CrazyBulk USA,CrazyBulk,US,446.8112763018929,0.0,412.7586848054438,True,"FREE PRODUCT,BUY 2 GET 1 FREE",No coupon
2106651,2022-07-18,CrazyBulk USA,CrazyBulk,US,446.8112763018929,0.0,421.5200719829178,True,"FREE PRODUCT,BUY 2 GET 1 FREE",No coupon
2413420,2023-02-01,CrazyBulk USA,CrazyBulk,US,446.77,0.0,410.35132032146953,True,FREE PRODUCT,No coupon
2413100,2023-02-01,CrazyBulk USA,CrazyBulk,US,446.77,0.0,388.4956521739131,True,FREE PRODUCT,No coupon
2531888,2023-03-30,CrazyBulk USA,CrazyBulk,US,446.71,446.71,0.0,True,FREE PRODUCT,No coupon
3247529,2024-07-23,PhenQ USA,Phen Q,US,446.65,0.0,406.9703872437358,True,",,,FIRST10",No coupon
2613018,2023-05-05,CrazyBulk CA,CrazyBulk,CA,446.55,0.0,446.55,True,",FREE PRODUCT,SALE20",No coupon
2372393,2023-01-10,CrazyBulk USA,CrazyBulk,US,446.53,0.0,412.4988452655889,True,"FREE PRODUCT,SAVE20",No coupon
2038563,2022-05-30,CrazyBulk USA,CrazyBulk,US,446.4055793991417,0.0,411.8892594566725,True,",BUY 2 GET 1 FREE,FREE PRODUCT",No coupon
2447879,2023-02-19,CrazyBulk USA,CrazyBulk,US,446.25,0.0,406.6059225512529,True,",FREE PRODUCT,SALE20",No coupon
2400474,2023-01-25,CrazyBulk USA,CrazyBulk,US,446.18,0.0,417.9672131147541,True,FREE PRODUCT,No coupon
2964743,2023-11-04,CrazyBulk USA,CrazyBulk,US,446.07,0.0,411.12442396313367,True,",FREE PRODUCT,SALE20",No coupon
2458829,2023-02-24,CrazyBulk USA,CrazyBulk,US,446.02,0.0,411.07834101382485,True,",FREE PRODUCT,SALE20",No coupon
2589352,2023-04-24,CrazyBulk USA,CrazyBulk,AE,445.87,0.0,445.87,True,"FREE PRODUCT,RAFAPY153EI",No coupon
3351360,2024-12-16,CrazyBulk USA,CrazyBulk,US,445.75,0.0,445.75,True,",,FREE PRODUCT,SALE20",No coupon
2204576,2022-09-29,CrazyBulk USA,CrazyBulk,AE,445.6623422469333,0.0,445.6623422469333,True,FREE PRODUCT,No coupon
2968460,2023-11-07,CrazyBulk USA,CrazyBulk,US,445.6,0.0,416.4485981308411,True,FREE PRODUCT,No coupon
2344418,2022-12-29,CrazyBulk USA,CrazyBulk,US,445.48,0.0,403.14932126696834,True,"FREE PRODUCT,SALE20",No coupon
2315300,2022-12-10,CrazyBulk USA,CrazyBulk,US,445.4786572731041,0.0,403.148106129506,True,",FREE PRODUCT,SALE20",No coupon
2316647,2022-12-11,CrazyBulk USA,CrazyBulk,US,445.4786572731041,0.0,445.4786572731041,True,",FREE PRODUCT,SALE20",No coupon
2321472,2022-12-14,CrazyBulk USA,CrazyBulk,US,445.4786572731041,0.0,409.1652420418866,True,",FREE PRODUCT,SALE20",No coupon
2389960,2023-01-19,CrazyBulk USA,CrazyBulk,US,445.43,0.0,445.43,True,FREE PRODUCT,No coupon
2665126,2023-05-30,CrazyBulk USA,CrazyBulk,US,445.36,0.0,409.0562571756601,True,FREE PRODUCT,No coupon
2665123,2023-05-30,CrazyBulk USA,CrazyBulk,US,445.36,0.0,409.0562571756601,True,FREE PRODUCT,No coupon
2601773,2023-04-30,CrazyBulk USA,CrazyBulk,US,445.33,0.0,445.33,True,FREE PRODUCT,No coupon
2054326,2022-06-11,CrazyBulk USA,CrazyBulk,US,445.0084195333173,0.0,410.1460087864676,True,"BUY 2 GET 1 FREE,FREE PRODUCT",No coupon
2216779,2022-10-09,CrazyBulk USA,CrazyBulk,US,444.7974583002383,0.0,402.5316364708039,True,"FREE PRODUCT,SALE20",No coupon
2232993,2022-10-21,CrazyBulk USA,CrazyBulk,US,444.7974583002383,0.0,399.9977142987754,True,"FREE PRODUCT,SALE20",No coupon
2404283,2023-01-27,CrazyBulk USA,CrazyBulk,US,444.58,0.0,386.5913043478261,True,"FREE PRODUCT,SALE20",No coupon
2576766,2023-04-18,CrazyBulk USA,CrazyBulk,US,444.5,0.0,405.0113895216401,True,FREE PRODUCT,No coupon
2639235,2023-05-17,CrazyBulk USA,CrazyBulk,US,444.46,0.0,399.6942446043165,True,FREE PRODUCT,No coupon
2645928,2023-05-20,CrazyBulk USA,CrazyBulk,US,444.2,0.0,409.4009216589862,True,"FREE PRODUCT,LCBLR5YTC8R56",No coupon
2288590,2022-11-25,CrazyBulk USA,CrazyBulk,US,444.0714095390354,0.0,407.87270680967663,True,"FREE PRODUCT,FRIDAY50",No coupon
2891888,2023-09-17,CrazyBulk USA,CrazyBulk,US,444.04,0.0,410.1986143187067,True,FREE PRODUCT,No coupon
2545837,2023-04-05,CrazyBulk USA,CrazyBulk,US,444.01,0.0,411.1203703703703,True,EASTER,EASTER
2558874,2023-04-11,CrazyBulk USA,CrazyBulk,US,443.8,0.0,399.1007194244604,True,EASTER,EASTER
2999160,2023-11-29,PhenQ USA,Phen Q,US,443.71,0.0,406.88674919761576,True,",EXTRA20",No coupon
3208842,2024-06-11,CrazyBulk USA,CrazyBulk,US,443.57,0.0,410.7129629629629,True,",FREE PRODUCT,SALE20",No coupon
3151135,2024-04-10,CrazyBulk AUS,CrazyBulk,AU,443.52,0.0,403.19999999999993,True,"FREE PRODUCT,SALE20",No coupon
2409757,2023-01-30,CrazyBulk USA,CrazyBulk,US,443.52,0.0,443.52,True,FREE PRODUCT,No coupon
2401557,2023-01-26,CrazyBulk USA,CrazyBulk,US,443.24,0.0,407.1090700344432,True,FREE PRODUCT,No coupon
2402875,2023-01-26,CrazyBulk USA,CrazyBulk,US,443.24,0.0,408.5161290322581,True,FREE PRODUCT,No coupon
3117367,2024-03-13,CrazyBulk USA,CrazyBulk,US,443.22,0.0,443.22,True,"FREE PRODUCT,LCBZDZIDX9M0R",No coupon
3154445,2024-04-12,CrazyBulk USA,CrazyBulk,US,442.92,0.0,406.72176308539946,True,",FREE PRODUCT,QUIZ20",No coupon
2542826,2023-04-04,CrazyBulk USA,CrazyBulk,US,442.83,0.0,402.799759864651,True,FREE PRODUCT,No coupon
2555068,2023-04-09,CrazyBulk USA,CrazyBulk,US,442.78,0.0,403.4441913439636,True,EASTER,EASTER
2469246,2023-02-28,SupplementShippers,SupplementShippers,US,442.68,0.0,403.3530751708429,True,EXCS40,No coupon
2578755,2023-04-19,CrazyBulk USA,CrazyBulk,US,442.67,0.0,408.933025404157,True,FREE PRODUCT,No coupon
2577815,2023-04-19,CrazyBulk USA,CrazyBulk,US,442.67,442.67,0.0,True,FREE PRODUCT,No coupon
1837568,2022-01-20,CrazyBulk USA,CrazyBulk,US,442.656072644722,0.0,406.4794055507089,True,"FREE PRODUCT,SALE20",No coupon
2561657,2023-04-12,CrazyBulk USA,CrazyBulk,US,442.51,0.0,417.4622641509434,True,FREE PRODUCT,No coupon
2368980,2023-01-08,CrazyBulk USA,CrazyBulk,US,442.38,0.0,400.3438914027149,True,FREE PRODUCT,No coupon
2585417,2023-04-22,CrazyBulk USA,CrazyBulk,US,442.27,0.0,442.27,True,FREE PRODUCT,No coupon
2498446,2023-03-14,CrazyBulk USA,CrazyBulk,US,442.18,0.0,406.0422405876952,True,",FREE PRODUCT,SALE20",No coupon
2071610,2022-06-25,CrazyBulk USA,CrazyBulk,US,442.0254991580466,0.0,417.0051878849496,True,"FREE PRODUCT,CALL25",No coupon
2109876,2022-07-21,CrazyBulk USA,CrazyBulk,US,441.9286700788041,0.0,409.19321303592966,True,"BUY 2 GET 1 FREE,FREE PRODUCT,SALE20",No coupon
2083861,2022-07-02,CrazyBulk USA,CrazyBulk,US,441.9286700788041,0.0,405.9046338266857,True,"BUY 2 GET 1 FREE,FREE PRODUCT,SALE20",No coupon
2859672,2023-09-01,CrazyBulk USA,CrazyBulk,US,441.89,0.0,405.217790004585,True,",FREE PRODUCT,SALE20",No coupon
2647616,2023-05-21,CrazyBulk USA,CrazyBulk,US,441.88,0.0,405.7667584940313,True,FREE PRODUCT,No coupon
2564059,2023-04-13,CrazyBulk USA,CrazyBulk,US,441.87,0.0,413.9297423887588,True,"FREE PRODUCT,SALE20",No coupon
2587860,2023-04-24,CrazyBulk USA,CrazyBulk,US,441.84,0.0,399.8552036199095,True,FREE PRODUCT,No coupon
2273379,2022-11-16,CrazyBulk USA,CrazyBulk,US,441.8243183231193,0.0,405.3434113056141,True,",FREE PRODUCT,SALE20",No coupon
2298787,2022-11-30,CrazyBulk USA,CrazyBulk,US,441.8243183231193,0.0,405.8087883564816,True,",FREE PRODUCT,SALE20",No coupon
2644886,2023-05-20,CrazyBulk USA,CrazyBulk,US,441.79,0.0,399.8099547511313,True,FREE PRODUCT,No coupon
3292188,2024-09-23,CrazyBulk USA,CrazyBulk,US,441.72,0.0,441.72,True,"SALES,SALES",No coupon
2676244,2023-06-04,CrazyBulk USA,CrazyBulk,US,441.72,0.0,384.104347826087,True,FREE PRODUCT,No coupon
2678059,2023-06-04,CrazyBulk USA,CrazyBulk,US,441.72,0.0,409.0,True,FREE PRODUCT,No coupon
2873300,2023-09-07,CrazyBulk USA,CrazyBulk,US,441.65,0.0,397.1672661870503,True,"FREE PRODUCT,LABORDAY",No coupon
2982789,2023-11-18,CrazyBulk USA,CrazyBulk,US,441.54,0.0,402.31435079726657,True,FREE PRODUCT,No coupon
2632681,2023-05-14,CrazyBulk USA,CrazyBulk,US,441.42,0.0,416.4339622641509,True,FREE PRODUCT,No coupon
2399696,2023-01-25,CrazyBulk USA,CrazyBulk,HK,441.3,0.0,441.3,True,"FREE PRODUCT,SALE20",No coupon
3143875,2024-04-03,CrazyBulk USA,CrazyBulk,US,441.23,0.0,402.0318906605923,True,"FREE PRODUCT,EASTER",No coupon
2880339,2023-09-10,CrazyBulk USA,CrazyBulk,US,441.2,0.0,441.2,True,FREE PRODUCT,No coupon
2068860,2022-06-22,CrazyBulk USA,CrazyBulk,US,441.00713655681176,0.0,404.9652309979906,True,"BUY 2 GET 1 FREE,FREE PRODUCT",No coupon
2067337,2022-06-21,CrazyBulk USA,CrazyBulk,US,441.00713655681176,0.0,401.8288260198741,True,"FREE PRODUCT,BUY 2 GET 1 FREE",No coupon
2056042,2022-06-12,CrazyBulk USA,CrazyBulk,US,441.00713655681176,0.0,395.5220955666473,True,"BUY 2 GET 1 FREE,FREE PRODUCT",No coupon
2077753,2022-06-29,CrazyBulk USA,CrazyBulk,US,441.00713655681176,0.0,399.10148104688847,True,"FREE PRODUCT,BUY 2 GET 1 FREE",No coupon
2047075,2022-06-05,CrazyBulk USA,CrazyBulk,US,441.00713655681176,0.0,416.0444684498224,True,"BUY 2 GET 1 FREE,FREE PRODUCT",No coupon
2055004,2022-06-11,CrazyBulk USA,CrazyBulk,US,441.00713655681176,0.0,406.9082271238344,True,"FREE PRODUCT,BUY 2 GET 1 FREE",No coupon
3344798,2024-12-05,CrazyBulk USA,CrazyBulk,US,440.98,0.0,416.0188679245283,True,",,TAKE30",No coupon
3270578,2024-08-24,CrazyBulk UK,CrazyBulk,GB,440.97,0.0,367.475,True,"SALES,SALES",No coupon
3181781,2024-05-12,CrazyBulk UK,CrazyBulk,ZA,440.96,0.0,440.96,True,THANKS30,No coupon
3172089,2024-05-01,CrazyBulk USA,CrazyBulk,US,440.93,0.0,415.97169811320754,True,",,FREE PRODUCT",No coupon
2608211,2023-05-03,CrazyBulk USA,CrazyBulk,US,440.83,0.0,414.5086976962859,True,FREE PRODUCT,No coupon
2223236,2022-10-14,CrazyBulk AUS,CrazyBulk,AU,440.7757860711137,0.0,400.7052600646488,True,",FREE PRODUCT,BUY 2 GET 1 FREE",No coupon
3009524,2023-12-09,CrazyBulk AUS,CrazyBulk,AU,440.66,0.0,400.6,True,"FREE PRODUCT,SALE20",No coupon
2641992,2023-05-18,CrazyBulk USA,CrazyBulk,US,440.62,0.0,396.24100719424456,True,FREE PRODUCT,No coupon
3006522,2023-12-06,CrazyBulk USA,CrazyBulk,AE,440.6,0.0,440.6,True,"FREE PRODUCT,FRIDAY50",No coupon
3091801,2024-02-20,CrazyBulk USA,CrazyBulk,US,440.6,0.0,440.6,True,FREE PRODUCT,No coupon
3189396,2024-05-22,PhenQ AUS,Phen Q,AU,440.54,0.0,400.4909090909091,True,SHAKELIFE,No coupon
2979227,2023-11-15,CrazyBulk USA,CrazyBulk,US,440.42,0.0,406.3664882819708,True,",FREE PRODUCT",No coupon
2881665,2023-09-11,CrazyBulk USA,CrazyBulk,US,440.35,0.0,415.4245283018868,True,",FREE PRODUCT,LABOR40",No coupon
2886131,2023-09-13,CrazyBulk USA,CrazyBulk,US,440.31,0.0,412.4683840749415,True,FREE PRODUCT,No coupon
2384758,2023-01-17,CrazyBulk USA,CrazyBulk,US,440.23,0.0,405.741935483871,True,",FREE PRODUCT,SALE20",No coupon
3151486,2024-04-10,SupplementShippers,SupplementShippers,US,440.16,0.0,440.16,True,"CC25,CC20",No coupon
2874530,2023-09-07,CrazyBulk USA,CrazyBulk,US,440.05,0.0,404.0863177226814,True,FREE PRODUCT,No coupon
2770653,2023-07-19,CrazyBulk UK,CrazyBulk,IE,439.96,0.0,346.42519685039366,True,",FREE PRODUCT",No coupon
2658536,2023-05-26,CrazyBulk UK,CrazyBulk,GB,439.96,0.0,366.6333333333333,True,"FREE PRODUCT,SAVE20",No coupon
2629676,2023-05-12,CrazyBulk USA,CrazyBulk,US,439.7,0.0,399.9527006130728,True,FREE PRODUCT,No coupon
2883723,2023-09-12,CrazyBulk AUS,CrazyBulk,AU,439.5,0.0,399.5454545454545,True,FREE PRODUCT,No coupon
2045897,2022-06-04,CrazyBulk USA,CrazyBulk,US,439.3873787186272,0.0,382.07598149445846,True,"BUY 2 GET 1 FREE,FREE PRODUCT,SALE20",No coupon
2895700,2023-09-19,CrazyBulk USA,CrazyBulk,US,439.31,0.0,414.4433962264151,True,"FREE PRODUCT,SALE20",No coupon
3046024,2024-01-11,CrazyBulk USA,CrazyBulk,US,439.3,0.0,414.4339622641509,True,"FREE PRODUCT,SAVE175",No coupon
2343389,2022-12-29,CrazyBulk USA,CrazyBulk,US,439.2540406133445,0.0,408.60840987287855,True,"FREE PRODUCT,STACK50",No coupon
3034040,2024-01-03,PhenQ AUS,Phen Q,AU,439.07,0.0,399.1545454545454,False,,No coupon
2861273,2023-09-02,CrazyBulk USA,CrazyBulk,HK,438.46,0.0,438.46,True,"FREE PRODUCT,SALE20",No coupon
3006892,2023-12-06,CrazyBulk USA,CrazyBulk,US,438.22,0.0,399.2892938496584,True,",FREE PRODUCT,SALE20",No coupon
2633100,2023-05-14,CrazyBulk USA,CrazyBulk,US,438.19,0.0,402.4707233065442,True,"VIP TIER GIFT,FREE PRODUCT,LCBI6O9FHI4HS",No coupon
2592532,2023-04-26,CrazyBulk USA,CrazyBulk,US,438.18,0.0,393.1628532974428,True,"FREE PRODUCT,SALE20",No coupon
3012206,2023-12-12,CrazyBulk USA,CrazyBulk,US,438.11,0.0,393.98381294964025,True,FREE PRODUCT,No coupon
2690127,2023-06-10,CrazyBulk USA,CrazyBulk,US,437.71,0.0,409.0747663551401,True,FREE PRODUCT,No coupon
2119790,2022-07-28,CrazyBulk AUS,CrazyBulk,AU,437.7087093862816,0.0,397.9170085329832,True,"FREE PRODUCT,SALE20",No coupon
3198892,2024-05-31,CrazyBulk AUS,CrazyBulk,AU,437.68,0.0,397.8909090909091,True,"FREE PRODUCT,SALE20",No coupon
2599117,2023-04-29,CrazyBulk USA,CrazyBulk,US,437.6,0.0,401.8365472910928,True,FREE PRODUCT,No coupon
2142994,2022-08-15,CrazyBulk AUS,CrazyBulk,AU,437.38705035971225,0.0,397.624591236102,True,"BUY 2 GET 1 FREE,FREE PRODUCT",No coupon
3079434,2024-02-09,CrazyBulk USA,CrazyBulk,US,437.28,0.0,380.2434782608696,True,",FREE PRODUCT,SALE20",No coupon
3143601,2024-04-03,CrazyBulk USA,CrazyBulk,US,437.27,0.0,406.7627906976744,True,FREE PRODUCT,No coupon
2625121,2023-05-10,CrazyBulk USA,CrazyBulk,US,437.27,0.0,398.4236902050114,True,"FREE PRODUCT,SALE20",No coupon
2790656,2023-07-30,CrazyBulk CA,CrazyBulk,CA,437.06,0.0,437.06,True,"FREE PRODUCT,SALE20",No coupon
2813903,2023-08-11,PhenQ USA,Phen Q,US,437.0,0.0,409.3676814988291,True,FIRST10,No coupon
3333078,2024-11-22,CrazyBulk USA,CrazyBulk,US,436.94,0.0,411.23764705882354,True,",",No coupon
2997658,2023-11-28,CrazyBulk USA,CrazyBulk,US,436.87,0.0,391.8116591928251,True,"FREE PRODUCT,SALE20",No coupon
2186391,2022-09-15,CrazyBulk CA,CrazyBulk,CA,436.8105359238493,0.0,436.8105359238493,True,"FREE PRODUCT,BUY 2 GET 1 FREE",No coupon
2177498,2022-09-08,CrazyBulk CA,CrazyBulk,CA,436.8105359238493,0.0,436.8105359238493,True,"FREE PRODUCT,BUY 2 GET 1 FREE",No coupon
3203993,2024-06-06,CrazyBulk USA,CrazyBulk,US,436.74,0.0,402.5253456221199,True,",FREE PRODUCT,SALE20",No coupon
3342868,2024-12-02,CrazyBulk USA,CrazyBulk,US,436.7,0.0,400.4585052728106,True,",FREE PRODUCT,TAKE30",No coupon
2783471,2023-07-26,CrazyBulk CA,CrazyBulk,CA,436.65,0.0,436.65,True,"FREE PRODUCT,CALL25",No coupon
3087252,2024-02-16,CrazyBulk USA,CrazyBulk,US,436.64,0.0,403.3625866050808,True,FREE PRODUCT,No coupon
2091740,2022-07-07,CrazyBulk USA,CrazyBulk,US,436.63985701519215,0.0,402.43304794026926,True,",FREE PRODUCT,BUY 2 GET 1 FREE,SALE20",No coupon
2996080,2023-11-27,CrazyBulk USA,CrazyBulk,US,436.55,0.0,397.0874492895996,True,"FREE PRODUCT,FRIDAY50",No coupon
3329973,2024-11-17,CrazyBulk USA,CrazyBulk,US,436.45,0.0,403.18706697459584,True,"FREE PRODUCT,FRIDAY50",No coupon
2798861,2023-08-03,CrazyBulk USA,CrazyBulk,US,436.32,0.0,407.7757009345794,True,FREE PRODUCT,No coupon
